Model Outputs
100
,,RGQ:CentreOfMass,,,RGQ:CentreOfMassFloor,,,RGQ:HED,,,,,,,,,RGQ:LAbsAnkleAngle,,,RGQ:LAnkleAngles,,,RGQ:LCL,,,,,,,,,RGQ:LElbowAngles,,,RGQ:LFE,,,,,,,,,RGQ:LFO,,,,,,,,,RGQ:LFootProgressAngles,,,RGQ:LHN,,,,,,,,,RGQ:LHU,,,,,,,,,RGQ:LHeadAngles,,,RGQ:LHipAngles,,,RGQ:LKneeAngles,,,RGQ:LNeckAngles,,,RGQ:LPelvisAngles,,,RGQ:LRA,,,,,,,,,RGQ:LShoulderAngles,,,RGQ:LSpineAngles,,,RGQ:LTI,,,,,,,,,RGQ:LTO,,,,,,,,,RGQ:LThoraxAngles,,,RGQ:LWristAngles,,,RGQ:PEL,,,,,,,,,RGQ:RAbsAnkleAngle,,,RGQ:RAnkleAngles,,,RGQ:RCL,,,,,,,,,RGQ:RElbowAngles,,,RGQ:RFE,,,,,,,,,RGQ:RFO,,,,,,,,,RGQ:RFootProgressAngles,,,RGQ:RHN,,,,,,,,,RGQ:RHU,,,,,,,,,RGQ:RHeadAngles,,,RGQ:RHipAngles,,,RGQ:RKneeAngles,,,RGQ:RNeckAngles,,,RGQ:RPelvisAngles,,,RGQ:RRA,,,,,,,,,RGQ:RShoulderAngles,,,RGQ:RSpineAngles,,,RGQ:RTI,,,,,,,,,RGQ:RTO,,,,,,,,,RGQ:RThoraxAngles,,,RGQ:RWristAngles,,,RGQ:TRX,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
175,0,194.041,352.264,986.827,194.041,352.264,0,22.366,-20.1744,89.7441,246.826,371.58,1537.92,209.152,209.152,209.152,0.597432,0,0,0.598712,0.269971,-3.74256,47.6152,95.4369,87.4022,55.5244,343.197,1402.02,208.484,208.484,208.484,89.4724,0,-1.33901e-012,35.5683,-1.67083,80.0816,124.005,491.821,563.141,370.879,370.879,370.879,60.6593,-62.9968,76.4317,129.926,571.327,104.381,234.558,234.558,234.558,-79.4427,2.73443,-0.472357,40.2579,-93.8406,127.468,5.33424,522.815,1040.4,160.476,160.476,160.476,91.1127,39.5255,214.627,-34.9894,218.268,1239.02,224.427,224.427,224.427,27.0106,1.70714,-1.20088,47.874,-20.9991,7.34183,36.2019,25.8908,5.48781,-41.3264,5.13007,-7.72737,22.8379,2.54561,4.01316,-83.1482,-59.0785,208.579,39.3215,370.568,1078.06,217.36,217.36,217.36,-17.3355,23.1255,39.9007,-8.73841,-1.55639,14.4936,-11.1637,6.04922,86.6713,145.82,410.647,150.581,401.823,401.823,401.823,60.6593,-62.9968,76.4317,129.282,648.187,90.0564,78.1862,78.1862,78.1861,14.4889,5.61606,-9.76606,21.3723,40.0832,105.278,-16.4565,19.1128,84.2332,207.774,338.6,875.882,82.3653,82.3653,82.3653,4.41294,0,0,4.57799,1.67704,15.4164,-67.1327,-40.0576,77.1666,413.06,408.482,1329.74,197.473,197.473,197.473,76.5602,6.36111e-015,6.44062e-013,-30.5451,-5.16794,77.5052,331.92,199.57,476.571,455.48,455.48,455.48,34.0033,-41.2004,84.1087,349.128,7.27093,61.947,234.172,234.172,234.172,-48.2311,-1.80867,-4.09155,100.422,18.7341,43.8395,102.597,595.485,1049.34,188.607,188.607,188.607,-4.70839,-5.71124,-19.0265,432.525,386.067,1100.15,231.506,231.506,231.506,27.0106,-1.70714,1.20088,5.05177,-23.5132,-9.91733,32.1483,13.0016,3.48869,-41.3264,-5.13007,7.72737,22.8379,-2.54561,-4.01316,8.62136,70.0646,-19.0228,223.69,453.657,1021.17,216.946,216.946,216.946,6.98489,11.8364,60.2832,-8.73841,1.55639,-14.4936,-39.1484,29.4048,65.938,321.589,-105.764,182.682,404.705,404.705,404.705,34.0033,-41.2004,84.1087,354.698,65.3405,10.0835,78.0572,78.0572,78.0571,14.4889,-5.61606,9.76606,31.7941,29.1794,118.481,112.635,131.999,-22.352,231.758,454.238,1393.24,202.978,202.979,202.979
176,0,192.866,372.246,989.307,192.866,372.246,0,22.3334,-20.401,89.8952,242.823,388.269,1540.83,209.152,209.152,209.152,0.445795,0,0,0.445879,0.355443,-1.20871,46.8921,95.7237,88.8806,53.9924,357.213,1404.03,208.086,208.086,208.086,90.3752,3.18055e-015,-1.87653e-012,35.3595,-1.45924,80.3435,123.827,512.676,564.712,370.035,370.035,370.036,63.6636,-66.7225,73.5711,129.925,630.466,114.203,234.558,234.558,234.558,-84.1299,2.36371,0.292543,41.9025,-95.1325,128.075,-0.616981,538.055,1047.81,160.803,160.802,160.803,92.0094,41.1509,215.495,-33.4915,229.879,1241.36,224.348,224.348,224.348,27.122,1.58778,-1.39761,47.258,-20.9196,7.10341,30.6189,25.6463,1.79043,-40.9636,4.88457,-8.75676,22.5424,2.57698,3.89844,-84.517,-61.7924,208.488,37.6508,385.907,1083.08,217.027,217.027,217.027,-18.0324,23.4084,39.787,-8.85639,-0.883224,15.4057,-7.10833,2.74289,88.5112,143.699,466.342,147.044,401.488,401.488,401.488,63.6636,-66.7225,73.571,130.324,708.241,106.206,78.1861,78.1861,78.1861,14.0066,5.16431,-10.8614,21.5933,40.3294,105.442,-16.181,18.9387,84.3777,207.773,361.632,877.568,82.3653,82.3653,82.3653,1.51195,0,0,1.57139,1.7034,15.8076,-66.4917,-41.3564,77.885,409.89,430.898,1333.49,197.503,197.503,197.503,76.9439,-3.18055e-015,-6.44062e-013,-31.5949,-4.23365,77.7709,332.318,212.955,479.598,457.602,457.602,457.602,31.3975,-37.8904,84.1674,348.614,7.6973,62.0402,234.172,234.172,234.172,-44.4531,-0.760149,-4.07312,100.552,20.2087,44.6617,95.1406,611.822,1055.1,188.493,188.493,188.493,-4.15293,-5.85606,-17.3965,430.609,410.853,1103.73,231.566,231.566,231.566,27.122,-1.58778,1.39761,3.41468,-23.6165,-9.96746,31.7502,13.2655,2.88007,-40.9636,-4.88457,8.75676,22.5424,-2.57698,-3.89844,8.07205,70.4314,-17.2748,219.58,473.238,1026.13,217.004,217.004,217.004,6.8856,11.8517,60.7827,-8.85639,0.883224,-15.4057,-39.9206,29.8343,65.3769,321.4,-96.9526,190.181,404.963,404.963,404.963,31.3975,-37.8904,84.1674,354.159,62.2246,6.46179,78.0572,78.0572,78.0572,14.0066,-5.16431,10.8614,31.4803,29.463,117.978,111.414,133.312,-21.4429,227.449,471.945,1397.04,202.795,202.794,202.794
177,0,191.683,392.437,991.287,191.683,392.437,0,22.3152,-20.683,89.9656,238.565,404.806,1543.19,209.152,209.152,209.152,0.482485,0,0,0.48265,0.446123,1.48446,46.1774,95.9083,90.3843,52.2872,371.453,1405.34,207.69,207.69,207.691,91.1488,-3.18055e-015,2.11825e-012,35.081,-1.2152,80.7285,123.633,533.442,565.145,369.635,369.635,369.635,66.6895,-70.3511,70.5798,129.943,687.361,126.208,234.558,234.558,234.558,-88.8201,2.01034,1.02931,43.4191,-96.3377,128.716,-6.04246,553.27,1053.78,161.09,161.09,161.09,92.5852,42.8797,216.454,-31.7403,241.907,1242.63,224.316,224.317,224.317,27.2843,1.42732,-1.52844,46.5534,-20.8572,6.73389,25.2045,25.2214,-1.89334,-40.5921,4.60008,-9.81388,22.2572,2.59382,3.79665,-85.9637,-64.4031,208.396,36.2907,401.42,1086.94,216.735,216.736,216.736,-18.753,23.6089,39.6713,-9.0245,-0.186626,16.2813,-3.27816,-0.579498,90.4477,141.671,520.934,145.432,401.074,401.075,401.075,66.6894,-70.3511,70.5799,131.347,765.518,124.598,78.1862,78.1862,78.1861,13.4585,4.68668,-11.9101,21.8117,40.4974,105.628,-15.9265,18.7579,84.5111,207.925,384.935,878.716,82.3653,82.3653,82.3653,-1.3665,0,0,-1.42082,1.70917,15.8931,-65.8447,-42.6925,78.5143,406.493,453.275,1336.96,197.542,197.542,197.542,77.2314,3.18055e-015,-1.34299e-012,-32.5402,-3.31873,78.0634,332.502,227.364,482.17,459.438,459.438,459.438,28.6124,-34.6536,84.0668,348.286,8.02013,62.6166,234.172,234.172,234.172,-40.6121,0.32506,-4.16851,100.521,21.5365,45.5419,88.1541,628.303,1059.4,188.32,188.32,188.32,-3.63019,-6.04343,-15.88,428.535,435.462,1107.05,231.648,231.648,231.648,27.2843,-1.42732,1.52844,1.88957,-23.6546,-9.95598,31.497,13.4422,2.37676,-40.5921,-4.60008,9.81388,22.2572,-2.59382,-3.79665,7.54363,70.6415,-15.6473,215.715,492.876,1030.21,217.096,217.097,217.096,6.70133,11.8314,61.2221,-9.0245,0.186626,-16.2813,-40.7485,30.352,64.9277,321.085,-87.5749,197.649,405.369,405.369,405.369,28.6124,-34.6536,84.0668,353.96,58.6959,3.51755,78.0572,78.0572,78.0572,13.4585,-4.68668,11.9101,31.1321,29.7192,117.461,110.237,134.58,-20.4261,222.984,489.662,1400.39,202.616,202.616,202.616
178,0,190.494,412.822,992.664,190.494,412.822,0,22.316,-21.0259,89.9533,234.065,421.194,1544.87,209.152,209.152,209.152,0.757604,0,0,0.759644,0.537542,4.19292,45.4752,95.9938,91.9033,50.4049,385.934,1405.82,207.302,207.302,207.302,91.8012,-3.18055e-015,-4.3351e-012,34.8057,-0.9908,81.2392,123.388,554.468,564.602,369.645,369.645,369.645,69.744,-73.7913,67.589,129.887,741.125,139.884,234.558,234.558,234.558,-93.4344,1.68856,1.63707,44.806,-97.4535,129.388,-10.9639,568.506,1058.23,161.334,161.334,161.334,92.8511,44.7092,217.492,-29.7817,254.376,1242.77,224.328,224.328,224.328,27.5039,1.22507,-1.5927,45.8491,-20.8136,6.23874,20.1959,24.7095,-5.40982,-40.2196,4.27564,-10.9035,21.9872,2.60262,3.70013,-87.4874,-66.9043,208.306,35.2012,417.126,1089.56,216.479,216.479,216.479,-19.4977,23.7431,39.5561,-9.2432,0.54635,17.1138,0.193641,-3.85246,92.4427,139.934,573.578,145.568,400.584,400.583,400.584,69.744,-73.7913,67.589,132.121,819.139,144.566,78.1861,78.1861,78.1861,12.847,4.18029,-12.916,22.0299,40.5866,105.842,-15.6911,18.5807,84.6387,208.216,408.425,879.23,82.3653,82.3653,82.3653,-4.17411,0,0,-4.33493,1.6922,15.6416,-65.199,-44.0701,79.0508,402.891,475.61,1340.02,197.585,197.585,197.585,77.4236,0,2.91736e-012,-33.3463,-2.43969,78.3839,332.396,242.961,484.042,460.969,460.969,460.969,25.6429,-31.5341,83.8648,348.189,8.31967,63.74,234.172,234.171,234.172,-36.7224,1.39063,-4.38371,100.421,22.7213,46.5489,81.5067,644.927,1062.44,188.116,188.115,188.116,-3.12728,-6.2707,-14.4824,426.332,459.944,1110.02,231.725,231.725,231.725,27.5039,-1.22507,1.5927,0.515708,-23.6262,-9.88172,31.4473,13.4929,2.01428,-40.2196,-4.27564,10.9035,21.9872,-2.60262,-3.70013,7.05614,70.6999,-14.1359,212.106,512.696,1033.35,217.216,217.216,217.216,6.44799,11.7739,61.5926,-9.2432,-0.54635,-17.1138,-41.6609,30.9835,64.6153,320.655,-77.6226,205.048,405.934,405.934,405.934,25.6429,-31.5341,83.8649,354.155,54.8565,1.35688,78.0572,78.0572,78.0572,12.847,-4.18029,12.916,30.8038,29.8764,117.005,109.1,135.802,-19.3007,218.377,507.393,1403.14,202.443,202.443,202.444
179,0,189.301,433.385,993.336,189.301,433.385,0,22.342,-21.4337,89.8576,229.342,437.442,1545.75,209.152,209.152,209.152,1.26801,0,0,1.27684,0.624284,6.74577,44.7859,95.9869,93.4263,48.3447,400.663,1405.37,206.927,206.927,206.927,92.3392,1.59028e-015,-4.12518e-012,34.6011,-0.833329,81.8614,123.077,576.056,563.275,369.973,369.973,369.973,72.7972,-76.9218,64.7794,129.635,790.954,154.296,234.558,234.558,234.558,-97.8349,1.40441,2.00912,46.0661,-98.4805,130.095,-15.4231,583.811,1061.08,161.53,161.53,161.53,92.8166,46.6263,218.599,-27.6657,267.307,1241.71,224.381,224.381,224.381,27.7873,0.982015,-1.59132,45.2287,-20.7874,5.64173,15.8117,24.2201,-8.62456,-39.857,3.91176,-12.0291,21.7348,2.60907,3.59958,-89.0855,-69.2915,208.216,34.3436,433.052,1090.87,216.25,216.25,216.25,-20.2593,23.8245,39.4431,-9.5071,1.32465,17.8956,3.17922,-6.98122,94.445,138.675,623.412,147.025,400.014,400.014,400.014,72.7972,-76.9218,64.7794,132.376,868.363,164.947,78.1861,78.1861,78.1861,12.1783,3.64397,-13.8838,22.2426,40.6052,106.079,-15.4713,18.4151,84.7684,208.615,432.011,879.022,82.3653,82.3653,82.3653,-6.88014,0,0,-7.12529,1.6515,15.0358,-64.5631,-45.4912,79.4946,399.108,497.902,1342.58,197.626,197.626,197.626,77.525,0,-1.42886e-012,-33.9761,-1.61943,78.7325,331.925,259.935,484.957,462.173,462.173,462.173,22.478,-28.5495,83.6275,348.351,8.68385,65.4589,234.172,234.172,234.172,-32.7786,2.38203,-4.71988,100.339,23.7641,47.7496,75.0871,661.717,1064.36,187.929,187.929,187.929,-2.62801,-6.53779,-13.2088,424.035,484.361,1112.56,231.766,231.766,231.766,27.7873,-0.982015,1.59132,-0.666195,-23.531,-9.74781,31.6691,13.3792,1.82978,-39.857,-3.91176,12.0291,21.7348,-2.60907,-3.59958,6.6316,70.6127,-12.7337,208.776,532.829,1035.51,217.354,217.354,217.354,6.14644,11.6843,61.8839,-9.5071,-1.32465,-17.8956,-42.6872,31.7572,64.4613,320.123,-67.045,212.362,406.656,406.656,406.656,22.478,-28.5495,83.6275,354.774,50.8003,0.0534676,78.0571,78.0572,78.0572,12.1783,-3.64397,13.8838,30.5446,29.871,116.689,107.993,136.977,-18.0717,213.643,525.142,1405.17,202.276,202.276,202.276
180,0,188.099,454.104,993.199,188.099,454.104,0,22.4007,-21.9097,89.6796,224.411,453.564,1545.73,209.152,209.152,209.152,1.96424,0,0,1.98853,0.700327,8.96218,44.1067,95.8969,94.9408,46.1103,415.637,1403.9,206.574,206.574,206.574,92.768,-3.18055e-015,1.18953e-012,34.518,-0.780491,82.5624,122.716,598.436,561.37,370.471,370.471,370.471,75.7662,-79.6192,62.3579,129.111,836.234,168.179,234.558,234.558,234.558,-101.839,1.16282,2.06612,47.2064,-99.4233,130.845,-19.4741,599.226,1062.27,161.675,161.675,161.675,92.4892,48.6061,219.767,-25.4462,280.726,1239.38,224.474,224.474,224.474,28.1406,0.700998,-1.52672,44.7586,-20.7714,4.98658,12.2386,23.8512,-11.4107,-39.5184,3.51026,-13.1924,21.498,2.6176,3.48413,-90.7536,-71.5604,208.121,33.6827,449.227,1090.79,216.046,216.046,216.046,-21.0223,23.8637,39.3336,-9.80317,2.15167,18.618,5.57121,-9.84002,96.3746,138.051,669.61,149.163,399.375,399.375,399.375,75.7662,-79.6191,62.3579,131.93,912.707,184.21,78.1861,78.1861,78.1861,11.4619,3.07829,-14.8185,22.4392,40.5701,106.32,-15.2608,18.265,84.9101,209.083,455.608,878.014,82.3653,82.3653,82.3653,-9.46339,0,0,-9.75895,1.58717,14.0713,-63.946,-46.9554,79.8496,395.162,520.149,1344.54,197.656,197.656,197.656,77.544,-1.59028e-015,-4.95292e-012,-34.393,-0.884895,79.1074,331.02,278.482,484.664,463.032,463.031,463.032,19.1095,-25.6983,83.4213,348.776,9.23777,67.8365,234.172,234.172,234.172,-28.7688,3.24878,-5.17301,100.342,24.6596,49.1844,68.8354,678.738,1065.3,187.82,187.82,187.82,-2.11481,-6.84602,-12.0602,421.681,508.781,1114.59,231.749,231.749,231.749,28.1406,-0.700998,1.52672,-1.61989,-23.3694,-9.56232,32.2319,13.0683,1.85965,-39.5184,-3.51026,13.1924,21.498,-2.6176,-3.48413,6.29006,70.3886,-11.4293,205.746,553.395,1036.64,217.497,217.497,217.497,5.82097,11.5732,62.0882,-9.80317,-2.15167,-18.618,-43.8531,32.704,64.4839,319.489,-55.7418,219.6,407.517,407.517,407.517,19.1095,-25.6983,83.4213,355.814,46.6519,-0.3073,78.0572,78.0572,78.0572,11.4619,-3.07829,14.8185,30.3871,29.6713,116.568,106.91,138.1,-16.751,208.799,542.913,1406.34,202.115,202.115,202.115
181,0,186.883,474.954,992.167,186.883,474.954,0,22.5007,-22.4554,89.4223,219.296,469.583,1544.72,209.152,209.152,209.152,2.77107,0,0,2.81997,0.759953,10.6817,43.4308,95.7347,96.4334,43.7105,430.847,1401.33,206.253,206.253,206.253,93.0891,3.18055e-015,1.84472e-013,34.5839,-0.857749,83.2927,122.364,621.729,559.072,370.951,370.951,370.951,78.5104,-81.7881,60.5085,128.375,876.597,180.15,234.558,234.558,234.558,-105.249,0.97437,1.79136,48.2365,-100.292,131.65,-23.1697,614.795,1061.75,161.758,161.758,161.758,91.8704,50.6076,220.99,-23.1815,294.66,1235.72,224.609,224.609,224.608,28.5701,0.386558,-1.40278,44.4791,-20.7497,4.33386,9.62218,23.6646,-13.6372,-39.2213,3.07361,-14.3926,21.2687,2.63134,3.3415,-92.4855,-73.7046,208.011,33.1895,465.691,1089.27,215.865,215.865,215.865,-21.7624,23.8671,39.229,-10.1099,3.02455,19.2716,7.29913,-12.2775,98.1184,138.166,711.453,151.22,398.691,398.691,398.691,78.5104,-81.788,60.5085,130.819,951.993,200.705,78.1861,78.1861,78.1861,10.7111,2.48535,-15.7251,22.6075,40.5048,106.545,-15.0492,18.1286,85.0765,209.567,479.142,876.153,82.3653,82.3653,82.3653,-11.8938,0,0,-12.1994,1.50031,12.7559,-63.357,-48.4595,80.1241,391.073,542.349,1345.79,197.67,197.67,197.67,77.494,1.59028e-015,3.51849e-012,-34.5644,-0.263637,79.5067,329.619,298.782,482.94,463.537,463.537,463.537,15.5501,-22.976,83.31,349.43,10.2072,70.9744,234.172,234.172,234.171,-24.6966,3.94234,-5.73203,100.461,25.3952,50.8459,62.7632,696.115,1065.27,187.841,187.84,187.841,-1.57122,-7.19689,-11.0312,419.304,533.264,1116.03,231.665,231.665,231.665,28.5701,-0.386558,1.40278,-2.31968,-23.1424,-9.33767,33.1989,12.5369,2.13733,-39.2213,-3.07361,14.3926,21.2687,-2.63134,-3.3415,6.04604,70.0414,-10.2067,203.028,574.479,1036.73,217.633,217.633,217.633,5.49752,11.455,62.2038,-10.1099,-3.02455,-19.2716,-45.1747,33.8576,64.6987,318.736,-43.5598,226.792,408.489,408.489,408.489,15.5501,-22.976,83.31,357.226,42.6575,0.41149,78.0572,78.0572,78.0571,10.7111,-2.48535,15.7251,30.339,29.2941,116.654,105.841,139.168,-15.3562,203.865,560.708,1406.53,201.962,201.962,201.962
182,0,185.65,495.906,990.173,185.65,495.906,0,22.6511,-23.0709,89.09,214.017,485.524,1542.67,209.152,209.152,209.152,3.60386,0,0,3.68181,0.799223,11.8038,42.7484,95.5112,97.8908,41.16,446.271,1397.59,205.976,205.976,205.976,93.3,1.59028e-015,-2.4379e-012,34.8016,-1.0786,83.9941,122.12,645.955,556.541,371.219,371.219,371.219,80.8376,-83.3761,59.3397,127.674,911.935,188.945,234.558,234.558,234.558,-107.885,0.858108,1.25409,49.1661,-101.102,132.513,-26.5486,630.561,1059.48,161.761,161.761,161.761,90.9559,52.5734,222.268,-20.9337,309.146,1230.65,224.783,224.783,224.783,29.0808,0.0448162,-1.22469,44.402,-20.6977,3.75176,8.05986,23.6718,-15.1709,-38.9845,2.60421,-15.6265,21.0317,2.65209,3.15849,-94.2721,-75.7146,207.872,32.8425,482.496,1086.24,215.708,215.708,215.708,-22.447,23.8373,39.1316,-10.3975,3.93418,19.8463,8.34089,-14.1356,99.5443,139.062,748.399,152.453,398.003,398.003,398.003,80.8377,-83.376,59.3397,129.385,986.325,212.951,78.1862,78.1861,78.1861,9.94145,1.86824,-16.6072,22.7386,40.4366,106.732,-14.8214,17.9983,85.2821,210.013,502.556,873.408,82.3653,82.3653,82.3653,-14.1096,0,0,-14.3848,1.39283,11.1095,-62.8051,-49.9971,80.33,386.86,564.492,1346.25,197.662,197.662,197.662,77.3916,-1.59028e-015,-5.69637e-012,-34.4653,0.219743,79.9286,327.672,320.974,479.617,463.706,463.706,463.706,11.855,-20.3936,83.3531,350.23,11.9976,75.0095,234.172,234.172,234.172,-20.6089,4.41292,-6.37759,100.685,25.9544,52.6722,56.9502,714.021,1064.26,188.018,188.018,188.018,-0.982972,-7.59001,-10.1088,416.931,557.858,1116.78,231.525,231.525,231.525,29.0808,-0.0448162,1.22469,-2.75483,-22.8518,-9.08898,34.6185,11.777,2.69117,-38.9845,-2.60421,15.6265,21.0317,-2.65209,-3.15849,5.90623,69.5896,-9.04564,200.61,596.121,1035.76,217.755,217.755,217.755,5.20262,11.3441,62.2374,-10.3975,-3.93418,-19.8463,-46.6532,35.2546,65.1202,317.823,-30.2968,233.985,409.535,409.535,409.535,11.855,-20.3936,83.3531,358.9,39.3027,2.39976,78.0572,78.0572,78.0572,9.94145,-1.86824,16.6072,30.379,28.8076,116.909,104.779,140.174,-13.9096,198.861,578.526,1405.66,201.819,201.819,201.819
183,0,184.397,516.933,987.183,184.397,516.933,0,22.8605,-23.7539,88.6885,208.599,501.415,1539.53,209.152,209.152,209.152,4.37118,0,0,4.47435,0.81724,12.3156,42.0472,95.2355,99.2996,38.4794,461.883,1392.66,205.754,205.754,205.754,93.3935,-3.18055e-015,-1.86381e-012,35.1542,-1.44751,84.6122,122.105,671.044,553.899,371.102,371.102,371.102,82.5241,-84.3705,58.859,127.428,942.38,193.616,234.558,234.558,234.558,-109.601,0.839607,0.6068,50.004,-101.874,133.429,-29.6284,646.589,1055.47,161.665,161.665,161.665,89.7344,54.4282,223.608,-18.7687,324.231,1224.14,224.996,224.996,224.996,29.6761,-0.317148,-0.998804,44.5136,-20.5841,3.30214,7.59496,23.8364,-15.8918,-38.8264,2.10388,-16.8876,20.7667,2.68076,2.92168,-96.102,-77.5772,207.689,32.6278,499.709,1081.66,215.58,215.58,215.58,-23.0363,23.7731,39.0444,-10.6308,4.86633,20.3327,8.72391,-15.2809,100.524,140.705,780.144,152.285,397.372,397.372,397.373,82.5242,-84.3704,58.8589,128.256,1016.03,219.843,78.1862,78.1861,78.1861,9.16997,1.2305,-17.4669,22.8288,40.3926,106.866,-14.5588,17.8612,85.5427,210.368,525.814,869.786,82.3653,82.3653,82.3653,-16.0002,0,0,-16.2125,1.26719,9.16112,-62.2986,-51.5586,80.4821,382.542,586.563,1345.85,197.626,197.626,197.626,77.2532,0,1.36366e-012,-34.0804,0.546385,80.3734,325.149,345.146,474.601,463.577,463.577,463.577,8.13756,-17.9922,83.603,351.038,15.2468,80.0676,234.171,234.172,234.171,-16.6154,4.61065,-7.08292,100.969,26.3243,54.5573,51.5188,732.653,1062.13,188.338,188.338,188.338,-0.338989,-8.02085,-9.27386,414.573,582.593,1116.74,231.364,231.364,231.365,29.6761,0.317148,0.998804,-2.9307,-22.5009,-8.83189,36.519,10.7989,3.54237,-38.8264,-2.10388,16.8876,20.7667,-2.68076,-2.92168,5.86964,69.0559,-7.92275,198.454,618.313,1033.71,217.863,217.863,217.863,4.96268,11.2521,62.2036,-10.6308,-4.86633,-20.3327,-48.2703,36.9348,65.7608,316.674,-15.7114,241.229,410.616,410.616,410.616,8.13756,-17.9922,83.603,360.663,37.3965,5.84044,78.0572,78.0572,78.0572,9.16997,-1.2305,17.4669,30.4616,28.3168,117.247,103.717,141.112,-12.436,193.816,596.36,1403.66,201.69,201.69,201.69
184,0,183.126,538.013,983.202,183.126,538.013,0,23.1349,-24.5,88.2251,203.069,517.282,1535.3,209.152,209.152,209.152,4.96741,0,0,5.08425,0.816401,12.2918,41.3145,94.9132,100.648,35.6944,477.65,1386.5,205.595,205.595,205.595,93.3577,-1.59028e-015,-3.91685e-012,35.6157,-1.96506,85.1118,122.439,696.881,551.236,370.473,370.473,370.473,83.3438,-84.7826,58.9854,128.123,968.27,193.638,234.558,234.558,234.558,-110.294,0.943949,0.0526319,50.7557,-102.63,134.383,-32.4059,662.971,1049.74,161.459,161.459,161.459,88.1876,56.0783,225.021,-16.7552,339.973,1216.13,225.24,225.24,225.24,30.3565,-0.692075,-0.73236,44.7839,-20.3766,3.02445,8.21637,24.0868,-15.7133,-38.7627,1.57365,-18.166,20.4502,2.71797,2.61851,-97.9611,-79.2756,207.442,32.5385,517.412,1075.51,215.489,215.489,215.489,-23.4856,23.6708,38.9715,-10.7729,5.80384,20.7218,8.51485,-15.6364,100.959,142.984,806.663,150.422,396.872,396.873,396.873,83.3438,-84.7825,58.9854,128.195,1041.6,220.755,78.1861,78.1862,78.1862,8.41318,0.575483,-18.3037,22.8798,40.3977,106.936,-14.2411,17.7016,85.8733,210.585,548.895,865.325,82.3653,82.3652,82.3653,-17.41,0,0,-17.5428,1.12589,6.94411,-61.8443,-53.1301,80.596,378.143,608.531,1344.53,197.561,197.561,197.561,77.0891,0,-2.98058e-012,-33.4053,0.704142,80.8432,322.049,371.323,467.884,463.218,463.218,463.218,4.56579,-15.8449,84.0946,351.672,20.8001,86.185,234.171,234.171,234.171,-12.8868,4.4967,-7.81733,101.24,26.5016,56.3753,46.5931,752.193,1058.75,188.749,188.749,188.749,0.369009,-8.47861,-8.50449,412.221,607.479,1115.81,231.24,231.24,231.24,30.3565,0.692075,0.73236,-2.86616,-22.0956,-8.58043,38.9066,9.63377,4.70076,-38.7627,-1.57365,18.166,20.4502,-2.71797,-2.61851,5.9302,68.4625,-6.81492,196.494,641.01,1030.57,217.964,217.964,217.964,4.80404,11.1841,62.122,-10.7729,-5.80384,-20.7218,-49.9871,38.9383,66.6263,315.187,0.462911,248.565,411.7,411.7,411.7,4.56578,-15.8449,84.0946,362.29,38.0471,10.801,78.0572,78.0572,78.0572,8.41318,-0.575483,18.3037,30.5291,27.9383,117.55,102.656,141.974,-10.9604,188.762,614.193,1400.5,201.578,201.578,201.578
